SalesOrderID,OrderDate,DueDate,ShipDate,Name,SalesPersonID, SubTotal , TaxAmt , Freight , TotalDue ,BusinessEntityID
66200,2/11/2014,2/23/2014,2/18/2014,Online Orders,Online Order," $1,120.49 ", $89.64 , $28.01 ," $1,238.14 ",NULL
66201,2/11/2014,2/23/2014,2/18/2014,Online Orders,Online Order," $1,120.49 ", $89.64 , $28.01 ," $1,238.14 ",NULL
66202,2/11/2014,2/23/2014,2/18/2014,Online Orders,Online Order," $1,735.98 ", $138.88 , $43.40 ," $1,918.26 ",NULL
66203,2/11/2014,2/23/2014,2/18/2014,Online Orders,Online Order, $588.96 , $47.12 , $14.72 , $650.80 ,NULL
66204,2/11/2014,2/23/2014,2/18/2014,Online Orders,Online Order, $574.98 , $46.00 , $14.37 , $635.35 ,NULL
66205,2/11/2014,2/23/2014,2/18/2014,Online Orders,Online Order," $1,239.07 ", $99.13 , $30.98 ," $1,369.17 ",NULL
66206,2/11/2014,2/23/2014,2/18/2014,Online Orders,Online Order," $1,292.81 ", $103.42 , $32.32 ," $1,428.56 ",NULL
66207,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $37.27 , $2.98 , $0.93 , $41.18 ,NULL
66208,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $34.99 , $2.80 , $0.87 , $38.66 ,NULL
66209,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $62.98 , $5.04 , $1.57 , $69.59 ,NULL
66210,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $71.58 , $5.73 , $1.79 , $79.10 ,NULL
66211,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $2,332.28 ", $186.58 , $58.31 ," $2,577.17 ",NULL
66212,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $34.99 , $2.80 , $0.87 , $38.66 ,NULL
66213,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $53.99 , $4.32 , $1.35 , $59.66 ,NULL
66214,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $38.98 , $3.12 , $0.97 , $43.07 ,NULL
66215,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $63.97 , $5.12 , $1.60 , $70.69 ,NULL
66216,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $64.47 , $5.16 , $1.61 , $71.24 ,NULL
66217,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $15.23 , $1.22 , $0.38 , $16.83 ,NULL
66218,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $100.09 , $8.01 , $2.50 , $110.60 ,NULL
66219,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $32.27 , $2.58 , $0.81 , $35.66 ,NULL
66220,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $45.58 , $3.65 , $1.14 , $50.37 ,NULL
66221,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $29.99 , $2.40 , $0.75 , $33.14 ,NULL
66222,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $37.27 , $2.98 , $0.93 , $41.18 ,NULL
66223,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $193.98 , $15.52 , $4.85 , $214.35 ,NULL
66224,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $37.27 , $2.98 , $0.93 , $41.18 ,NULL
66225,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $38.98 , $3.12 , $0.97 , $43.07 ,NULL
66226,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $34.98 , $2.80 , $0.87 , $38.65 ,NULL
66227,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $14.98 , $1.20 , $0.37 , $16.55 ,NULL
66228,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $77.92 , $6.23 , $1.95 , $86.10 ,NULL
66229,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
66230,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
66231,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $51.46 , $4.12 , $1.29 , $56.86 ,NULL
66232,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $21.98 , $1.76 , $0.55 , $24.29 ,NULL
66233,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $30.97 , $2.48 , $0.77 , $34.22 ,NULL
66234,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $35.00 , $2.80 , $0.88 , $38.68 ,NULL
66235,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $123.98 , $9.92 , $3.10 , $137.00 ,NULL
66236,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $69.97 , $5.60 , $1.75 , $77.32 ,NULL
66237,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $36.27 , $2.90 , $0.91 , $40.08 ,NULL
66238,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $13.98 , $1.12 , $0.35 , $15.45 ,NULL
66239,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $74.98 , $6.00 , $1.87 , $82.85 ,NULL
66240,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $21.98 , $1.76 , $0.55 , $24.29 ,NULL
66241,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $611.94 , $48.96 , $15.30 , $676.19 ,NULL
66242,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $579.97 , $46.40 , $14.50 , $640.87 ,NULL
66243,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $769.49 , $61.56 , $19.24 , $850.29 ,NULL
66244,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $2,309.97 ", $184.80 , $57.75 ," $2,552.52 ",NULL
66245,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $1,249.84 ", $99.99 , $31.25 ," $1,381.07 ",NULL
66246,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $1,228.83 ", $98.31 , $30.72 ," $1,357.86 ",NULL
66247,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $2,407.04 ", $192.56 , $60.18 ," $2,659.78 ",NULL
66248,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $1,735.98 ", $138.88 , $43.40 ," $1,918.26 ",NULL
66249,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $1,729.97 ", $138.40 , $43.25 ," $1,911.62 ",NULL
66250,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $1,169.46 ", $93.56 , $29.24 ," $1,292.25 ",NULL
66251,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $2,357.28 ", $188.58 , $58.93 ," $2,604.79 ",NULL
66252,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $2,533.93 ", $202.71 , $63.35 ," $2,799.99 ",NULL
66253,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $2,433.04 ", $194.64 , $60.83 ," $2,688.51 ",NULL
66254,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $1,729.97 ", $138.40 , $43.25 ," $1,911.62 ",NULL
66255,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $1,735.98 ", $138.88 , $43.40 ," $1,918.26 ",NULL
66256,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $561.48 , $44.92 , $14.04 , $620.44 ,NULL
66257,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $588.96 , $47.12 , $14.72 , $650.80 ,NULL
66258,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $553.97 , $44.32 , $13.85 , $612.14 ,NULL
66259,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order, $756.33 , $60.51 , $18.91 , $835.74 ,NULL
66260,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $1,251.12 ", $100.09 , $31.28 ," $1,382.49 ",NULL
66261,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $2,433.04 ", $194.64 , $60.83 ," $2,688.51 ",NULL
66262,2/12/2014,2/24/2014,2/19/2014,Online Orders,Online Order," $2,384.07 ", $190.73 , $59.60 ," $2,634.40 ",NULL
66263,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $32.28 , $2.58 , $0.81 , $35.67 ,NULL
66264,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $39.99 , $3.20 , $1.00 , $44.19 ,NULL
66265,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $39.47 , $3.16 , $0.99 , $43.61 ,NULL
66266,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $14.98 , $1.20 , $0.37 , $16.55 ,NULL
66267,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $87.97 , $7.04 , $2.20 , $97.21 ,NULL
66268,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $54.99 , $4.40 , $1.37 , $60.76 ,NULL
66269,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $53.99 , $4.32 , $1.35 , $59.66 ,NULL
66270,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $24.49 , $1.96 , $0.61 , $27.06 ,NULL
66271,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $2,319.99 ", $185.60 , $58.00 ," $2,563.59 ",NULL
66272,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $834.47 , $66.76 , $20.86 , $922.09 ,NULL
66273,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $2.29 , $0.18 , $0.06 , $2.53 ,NULL
66274,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $27.28 , $2.18 , $0.68 , $30.14 ,NULL
66275,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $24.99 , $2.00 , $0.62 , $27.61 ,NULL
66276,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $36.59 , $2.93 , $0.91 , $40.43 ,NULL
66277,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $49.48 , $3.96 , $1.24 , $54.68 ,NULL
66278,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $34.98 , $2.80 , $0.87 , $38.65 ,NULL
66279,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $32.60 , $2.61 , $0.82 , $36.02 ,NULL
66280,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $64.98 , $5.20 , $1.62 , $71.80 ,NULL
66281,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $119.98 , $9.60 , $3.00 , $132.58 ,NULL
66282,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $29.48 , $2.36 , $0.74 , $32.58 ,NULL
66283,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
66284,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
66285,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
66286,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
66287,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
66288,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $7.28 , $0.58 , $0.18 , $8.04 ,NULL
66289,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
66290,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $48.97 , $3.92 , $1.22 , $54.11 ,NULL
66291,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $38.98 , $3.12 , $0.97 , $43.07 ,NULL
66292,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $28.99 , $2.32 , $0.72 , $32.03 ,NULL
66293,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
66294,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $28.99 , $2.32 , $0.72 , $32.03 ,NULL
66295,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $54.98 , $4.40 , $1.37 , $60.75 ,NULL
66296,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $71.95 , $5.76 , $1.80 , $79.50 ,NULL
66297,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $839.48 , $67.16 , $20.99 , $927.63 ,NULL
66298,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $889.47 , $71.16 , $22.24 , $982.86 ,NULL
66299,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $2,297.28 ", $183.78 , $57.43 ," $2,538.49 ",NULL
66300,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $2,294.99 ", $183.60 , $57.37 ," $2,535.96 ",NULL
66301,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $751.34 , $60.11 , $18.78 , $830.23 ,NULL
66302,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $1,700.99 ", $136.08 , $42.52 ," $1,879.59 ",NULL
66303,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $1,183.47 ", $94.68 , $29.59 ," $1,307.73 ",NULL
66304,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $1,120.49 ", $89.64 , $28.01 ," $1,238.14 ",NULL
66305,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
66306,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $539.99 , $43.20 , $13.50 , $596.69 ,NULL
66307,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $2,487.33 ", $198.99 , $62.18 ," $2,748.50 ",NULL
66308,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $742.35 , $59.39 , $18.56 , $820.30 ,NULL
66309,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $603.49 , $48.28 , $15.09 , $666.86 ,NULL
66310,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $556.93 , $44.55 , $13.92 , $615.41 ,NULL
66311,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $563.77 , $45.10 , $14.09 , $622.97 ,NULL
66312,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $553.97 , $44.32 , $13.85 , $612.14 ,NULL
66313,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
66314,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $1,183.47 ", $94.68 , $29.59 ," $1,307.73 ",NULL
66315,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order," $1,785.97 ", $142.88 , $44.65 ," $1,973.50 ",NULL
66316,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $597.95 , $47.84 , $14.95 , $660.73 ,NULL
66317,2/13/2014,2/25/2014,2/20/2014,Online Orders,Online Order, $574.98 , $46.00 , $14.37 , $635.35 ,NULL
66318,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $804.47 , $64.36 , $20.11 , $888.94 ,NULL
66319,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $902.46 , $72.20 , $22.56 , $997.22 ,NULL
66320,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,338.97 ", $187.12 , $58.47 ," $2,584.56 ",NULL
66321,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $32.28 , $2.58 , $0.81 , $35.67 ,NULL
66322,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
66323,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $53.99 , $4.32 , $1.35 , $59.66 ,NULL
66324,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $90.58 , $7.25 , $2.26 , $100.09 ,NULL
66325,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $58.98 , $4.72 , $1.47 , $65.17 ,NULL
66326,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $159.00 , $12.72 , $3.98 , $175.70 ,NULL
66327,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,319.99 ", $185.60 , $58.00 ," $2,563.59 ",NULL
66328,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,451.30 ", $196.10 , $61.28 ," $2,708.69 ",NULL
66329,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
66330,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $36.59 , $2.93 , $0.91 , $40.43 ,NULL
66331,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $38.88 , $3.11 , $0.97 , $42.96 ,NULL
66332,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $34.89 , $2.79 , $0.87 , $38.55 ,NULL
66333,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $64.97 , $5.20 , $1.62 , $71.79 ,NULL
66334,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $32.60 , $2.61 , $0.82 , $36.02 ,NULL
66335,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $94.46 , $7.56 , $2.36 , $104.38 ,NULL
66336,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $45.22 , $3.62 , $1.13 , $49.97 ,NULL
66337,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $49.97 , $4.00 , $1.25 , $55.22 ,NULL
66338,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $74.46 , $5.96 , $1.86 , $82.28 ,NULL
66339,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $14.98 , $1.20 , $0.37 , $16.55 ,NULL
66340,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
66341,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
66342,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
66343,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
66344,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $32.27 , $2.58 , $0.81 , $35.66 ,NULL
66345,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $186.28 , $14.90 , $4.66 , $205.84 ,NULL
66346,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $58.98 , $4.72 , $1.47 , $65.17 ,NULL
66347,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $92.96 , $7.44 , $2.32 , $102.72 ,NULL
66348,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $7.28 , $0.58 , $0.18 , $8.04 ,NULL
66349,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $56.97 , $4.56 , $1.42 , $62.95 ,NULL
66350,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $839.46 , $67.16 , $20.99 , $927.60 ,NULL
66351,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $567.27 , $45.38 , $14.18 , $626.83 ,NULL
66352,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $596.96 , $47.76 , $14.92 , $659.64 ,NULL
66353,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,369.97 ", $189.60 , $59.25 ," $2,618.82 ",NULL
66354,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,334.97 ", $186.80 , $58.37 ," $2,580.14 ",NULL
66355,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,344.26 ", $187.54 , $58.61 ," $2,590.41 ",NULL
66356,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,374.98 ", $190.00 , $59.37 ," $2,624.35 ",NULL
66357,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $1,291.81 ", $103.34 , $32.30 ," $1,427.45 ",NULL
66358,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $1,700.99 ", $136.08 , $42.52 ," $1,879.59 ",NULL
66359,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,481.82 ", $198.55 , $62.05 ," $2,742.41 ",NULL
66360,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $589.98 , $47.20 , $14.75 , $651.93 ,NULL
66361,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,420.34 ", $193.63 , $60.51 ," $2,674.48 ",NULL
66362,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,438.06 ", $195.04 , $60.95 ," $2,694.06 ",NULL
66363,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,398.05 ", $191.84 , $59.95 ," $2,649.85 ",NULL
66364,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $1,197.97 ", $95.84 , $29.95 ," $1,323.76 ",NULL
66365,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $1,735.98 ", $138.88 , $43.40 ," $1,918.26 ",NULL
66366,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $548.98 , $43.92 , $13.72 , $606.62 ,NULL
66367,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $608.96 , $48.72 , $15.22 , $672.90 ,NULL
66368,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,384.07 ", $190.73 , $59.60 ," $2,634.40 ",NULL
66369,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $742.35 , $59.39 , $18.56 , $820.30 ,NULL
66370,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $742.35 , $59.39 , $18.56 , $820.30 ,NULL
66371,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order, $811.32 , $64.91 , $20.28 , $896.51 ,NULL
66372,2/14/2014,2/26/2014,2/21/2014,Online Orders,Online Order," $2,384.07 ", $190.73 , $59.60 ," $2,634.40 ",NULL
66373,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order," $1,735.98 ", $138.88 , $43.40 ," $1,918.26 ",NULL
66374,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order," $1,749.96 ", $140.00 , $43.75 ," $1,933.71 ",NULL
66375,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $123.45 , $9.88 , $3.09 , $136.41 ,NULL
66376,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
66377,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $13.98 , $1.12 , $0.35 , $15.45 ,NULL
66378,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $34.89 , $2.79 , $0.87 , $38.55 ,NULL
66379,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $2.29 , $0.18 , $0.06 , $2.53 ,NULL
66380,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order," $2,319.99 ", $185.60 , $58.00 ," $2,563.59 ",NULL
66381,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $835.45 , $66.84 , $20.89 , $923.17 ,NULL
66382,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $819.48 , $65.56 , $20.49 , $905.53 ,NULL
66383,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $38.98 , $3.12 , $0.97 , $43.07 ,NULL
66384,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $2.29 , $0.18 , $0.06 , $2.53 ,NULL
66385,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $27.28 , $2.18 , $0.68 , $30.14 ,NULL
66386,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $89.46 , $7.16 , $2.24 , $98.85 ,NULL
66387,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $34.89 , $2.79 , $0.87 , $38.55 ,NULL
66388,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $34.98 , $2.80 , $0.87 , $38.65 ,NULL
66389,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $78.98 , $6.32 , $1.97 , $87.27 ,NULL
66390,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
66391,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $119.98 , $9.60 , $3.00 , $132.58 ,NULL
66392,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
66393,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $58.98 , $4.72 , $1.47 , $65.17 ,NULL
66394,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $68.49 , $5.48 , $1.71 , $75.68 ,NULL
66395,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
66396,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $66.96 , $5.36 , $1.67 , $73.99 ,NULL
66397,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $33.98 , $2.72 , $0.85 , $37.55 ,NULL
66398,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $38.98 , $3.12 , $0.97 , $43.07 ,NULL
66399,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $38.98 , $3.12 , $0.97 , $43.07 ,NULL
66400,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $6.28 , $0.50 , $0.16 , $6.94 ,NULL
66401,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $143.78 , $11.50 , $3.59 , $158.88 ,NULL
66402,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $7.28 , $0.58 , $0.18 , $8.04 ,NULL
66403,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $94.97 , $7.60 , $2.37 , $104.94 ,NULL
66404,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $777.44 , $62.20 , $19.44 , $859.07 ,NULL
66405,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order," $2,359.98 ", $188.80 , $59.00 ," $2,607.78 ",NULL
66406,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order," $2,461.97 ", $196.96 , $61.55 ," $2,720.48 ",NULL
66407,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order," $2,395.96 ", $191.68 , $59.90 ," $2,647.54 ",NULL
66408,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order," $2,461.97 ", $196.96 , $61.55 ," $2,720.48 ",NULL
66409,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order," $2,319.99 ", $185.60 , $58.00 ," $2,563.59 ",NULL
66410,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $742.35 , $59.39 , $18.56 , $820.30 ,NULL
66411,2/15/2014,2/27/2014,2/22/2014,Online Orders,Online Order, $777.34 , $62.19 , $19.43 , $858.96 ,NULL
